rcid,unres,date,year,me,nu,di,co,hr,ec,developed_abstain,developed_yes,developed_no,developed_absent,developed_not_member,undeveloped_abstain,undeveloped_yes,undeveloped_no,undeveloped_absent,undeveloped_not_member
5376,R/69/186,2014-12-18,2014,0,0,0,0,1,0,8,64,21,3,0,26,53,16,2,0
5377,R/69/188,2014-12-18,2014,0,0,0,0,1,0,17,70,7,2,0,36,46,13,2,0
5378,R/69/189,2014-12-18,2014,0,0,0,0,1,0,11,78,6,1,0,37,49,7,4,0
5379,R/69/190,2014-12-18,2014,0,0,0,0,1,0,22,59,12,3,0,46,24,23,4,0
5380,R/69/207,2014-12-19,2014,0,0,0,0,0,1,39,43,4,10,0,5,82,0,10,0
5381,R/69/210,2014-12-19,2014,0,0,0,0,0,1,4,68,14,10,0,3,65,16,13,0
5382,R/69/212,2014-12-19,2014,0,0,0,0,0,0,0,85,4,7,0,3,85,2,7,0
5383,R/69/227,2014-12-19,2014,0,0,0,0,0,1,2,47,41,6,0,1,84,5,7,0
5384,R/69/238,2014-12-19,2014,0,0,0,0,0,1,38,45,7,6,0,5,85,1,6,0
5385,R/69/239,2014-12-19,2014,0,0,0,0,0,0,3,46,41,6,0,4,83,3,7,0
5386,R/69/241,2014-12-19,2014,1,0,0,0,0,0,3,84,4,5,0,6,81,2,8,0
5387,R/69/245,2014-12-29,2014,0,0,0,0,0,0,2,82,1,11,0,1,71,0,25,0
5388,R/69/247,2014-12-29,2014,0,0,0,0,0,0,28,47,15,6,0,7,73,0,17,0
5389,R/69/286,2015-06-03,2015,0,0,0,0,0,0,33,54,5,4,0,45,21,11,20,0
5390,R/69/302,2015-06-25,2015,1,0,0,0,0,0,40,38,3,15,0,7,51,0,39,0
5391,R/69/319,2015-09-10,2015,0,0,0,0,0,0,37,52,6,1,0,4,84,0,9,0
5392,R/69/320,2015-09-10,2015,0,0,0,0,0,0,32,56,5,3,0,12,63,3,19,0
5393,R/69/326,2015-09-11,2015,0,0,0,0,0,1,32,40,11,13,0,6,63,0,28,0
5394,R/70/5,2015-10-27,2015,0,0,0,0,0,1,0,94,2,0,0,0,97,0,0,0
5395,R/70/10,2015-11-17,2015,0,0,0,0,0,0,2,71,0,23,0,8,28,0,61,0
5396,R/70/12,2015-11-24,2015,1,0,0,0,1,0,41,41,6,8,0,16,61,2,18,0
5397,R/70/13,2015-11-24,2015,1,0,0,0,1,0,42,40,6,8,0,17,59,2,19,0
5398,R/70/14,2015-11-24,2015,1,0,0,0,0,0,2,82,5,7,0,5,73,2,17,0
5399,R/70/15,2015-11-24,2015,1,0,0,0,0,0,2,82,5,7,0,5,73,2,17,0
5400,R/70/16,2015-11-24,2015,1,0,0,0,0,0,3,80,5,8,0,5,73,2,17,0
5401,R/70/17,2015-11-24,2015,0,0,0,0,0,0,43,41,4,8,0,13,64,2,18,0
5402,R/70/22,2015-12-07,2015,0,0,0,0,0,0,37,52,3,4,0,8,76,0,13,0
5403,R/70/25,2015-12-07,2015,0,1,1,0,0,0,45,49,0,2,0,10,78,0,9,0
5404,R/70/26,2015-12-07,2015,0,0,1,0,0,0,2,92,0,2,0,0,87,0,10,0
5405,R/70/27,2015-12-07,2015,0,0,1,0,0,0,42,50,2,2,0,4,79,2,12,0
5406,R/70/28,2015-12-07,2015,0,1,1,0,0,0,1,91,0,4,0,2,85,0,10,0
5407,R/70/31,2015-12-07,2015,0,0,1,0,0,0,41,49,3,3,0,9,80,1,7,0
5408,R/70/33,2015-12-07,2015,0,1,1,0,0,0,26,56,12,2,0,8,82,0,7,0
5409,R/70/34,2015-12-07,2015,0,1,1,0,0,0,11,57,25,3,0,6,83,1,7,0
5410,R/70/37,2015-12-07,2015,0,1,0,0,0,0,6,46,42,2,0,4,81,6,6,0
5411,R/70/38,2015-12-07,2015,0,1,1,0,0,0,6,46,41,3,0,6,75,7,9,0
5412,R/70/39,2015-12-07,2015,0,1,1,0,0,0,1,93,0,2,0,4,86,1,6,0
5413,R/70/40,2015-12-07,2015,0,1,1,1,0,0,9,84,2,1,0,7,82,1,7,0
5414,R/70/41,2015-12-07,2015,0,0,1,0,0,1,2,89,0,5,0,2,85,0,10,0
5415,R/70/44,2015-12-07,2015,0,0,1,0,0,0,1,93,0,2,0,1,89,1,6,0
5416,R/70/45,2015-12-07,2015,0,1,0,0,0,0,1,88,4,3,0,0,90,0,7,0
5417,R/70/47,2015-12-07,2015,0,1,1,0,0,0,16,61,18,1,0,6,83,0,8,0
5418,R/70/48,2015-12-07,2015,0,1,1,0,0,0,8,59,29,0,0,9,80,0,8,0
5419,R/70/50,2015-12-07,2015,0,1,0,0,0,0,8,52,34,2,0,8,80,2,7,0
5420,R/70/51,2015-12-07,2015,0,1,1,0,0,0,30,59,5,2,0,6,83,2,6,0
5421,R/70/52,2015-12-07,2015,0,1,1,0,0,0,11,47,36,2,0,4,80,7,6,0
5422,R/70/54,2015-12-07,2015,0,0,0,0,0,0,21,71,1,3,0,19,68,1,9,0
5423,R/70/55,2015-12-07,2015,0,0,1,0,0,0,7,87,0,2,0,10,81,0,6,0
5424,R/70/56,2015-12-07,2015,0,1,1,0,0,0,15,56,24,1,0,10,81,0,6,0
5425,R/70/57,2015-12-07,2015,0,1,0,0,0,0,19,53,22,2,0,9,80,1,7,0
5426,R/70/58,2015-12-07,2015,0,0,1,0,0,1,10,84,0,2,0,16,73,0,8,0
5427,R/70/62,2015-12-07,2015,0,1,1,0,0,0,4,49,42,1,0,4,81,6,6,0
5428,R/70/70,2015-12-07,2015,0,1,1,0,0,0,13,76,4,3,0,7,81,1,8,0
5429,R/70/73,2015-12-07,2015,0,1,0,0,0,0,1,93,0,2,0,2,88,1,6,0
5430,R/70/103,2015-12-09,2015,0,0,0,1,0,0,1,86,3,6,0,0,89,0,8,0
5431,R/70/83,2015-12-09,2015,1,0,0,0,0,0,5,85,1,5,0,6,82,0,9,0
5432,R/70/84,2015-12-09,2015,0,0,0,0,0,0,1,85,5,5,0,6,79,2,10,0
5433,R/70/85,2015-12-09,2015,1,0,0,0,0,0,2,85,4,5,0,3,84,2,8,0
5434,R/70/86,2015-12-09,2015,1,0,0,0,0,0,1,85,5,5,0,3,82,2,10,0
5435,R/70/87,2015-12-09,2015,1,0,0,1,1,0,51,32,7,6,0,24,60,2,11,0
5436,R/70/88,2015-12-09,2015,1,0,0,1,0,0,2,84,4,6,0,6,79,2,10,0
5437,R/70/89,2015-12-09,2015,1,0,0,0,0,0,2,83,5,6,0,6,78,2,11,0
5438,R/70/90,2015-12-09,2015,1,0,0,0,1,0,1,84,6,5,0,9,74,2,12,0
5439,R/70/91,2015-12-09,2015,0,0,0,0,0,0,5,84,1,6,0,11,76,0,10,0
5440,R/70/94,2015-12-09,2015,0,0,0,1,0,0,4,86,0,6,0,0,89,0,8,0
5441,R/70/95,2015-12-09,2015,0,0,0,1,0,1,2,87,2,5,0,0,89,0,8,0
5442,R/70/96,2015-12-09,2015,0,0,0,1,0,0,44,47,0,5,0,9,79,0,9,0
5443,R/70/136,2015-12-17,2015,0,0,0,0,1,0,45,45,2,4,0,15,76,0,6,0
5444,R/70/137,2015-12-17,2015,0,0,0,0,1,0,8,84,1,3,0,34,57,0,6,0
5445,R/70/139,2015-12-17,2015,0,0,0,0,1,0,42,49,3,2,0,7,84,1,5,0
5446,R/70/140,2015-12-17,2015,0,0,0,0,1,0,35,50,10,1,0,9,83,1,4,0
5447,R/70/141,2015-12-17,2015,1,0,0,1,1,0,0,89,5,2,0,4,88,2,3,0
5448,R/70/142,2015-12-17,2015,0,0,0,1,1,0,3,48,44,1,0,3,82,9,3,0
5449,R/70/149,2015-12-17,2015,0,0,0,0,0,0,4,45,45,2,0,1,85,8,3,0
5450,R/70/151,2015-12-17,2015,0,0,0,0,1,0,0,49,45,2,0,0,86,9,2,0
5451,R/70/152,2015-12-17,2015,0,0,0,0,1,0,0,49,45,2,0,0,85,9,3,0
5452,R/70/155,2015-12-17,2015,0,0,0,0,1,1,29,60,6,1,0,4,88,0,5,0
5453,R/70/156,2015-12-17,2015,0,0,0,0,1,0,0,49,45,2,0,0,84,9,4,0
5454,R/70/159,2015-12-17,2015,0,0,0,0,1,0,1,50,44,1,0,0,85,9,3,0
5455,R/70/161,2015-12-17,2015,0,0,0,0,1,0,11,78,3,4,0,30,49,11,7,0
5456,R/70/168,2015-12-17,2015,0,0,0,0,0,0,3,89,0,4,0,12,79,0,6,0
5457,R/70/171,2015-12-17,2015,0,0,0,0,1,0,0,95,0,1,0,1,89,1,6,0
5458,R/70/172,2015-12-17,2015,0,0,0,0,1,0,16,72,5,3,0,32,47,14,4,0
5459,R/70/173,2015-12-17,2015,0,0,0,0,1,0,23,58,11,4,0,44,23,26,4,0
5460,R/70/185,2015-12-22,2015,0,0,0,0,0,1,41,48,2,5,0,8,83,0,6,0
5461,R/70/194,2015-12-22,2015,0,0,0,0,0,0,0,86,4,6,0,3,85,2,7,0
5462,R/70/198,2015-12-22,2015,0,0,0,0,0,1,13,80,0,3,0,23,66,0,8,0
5463,R/70/225,2015-12-22,2015,1,0,0,0,0,0,2,86,3,5,0,8,78,2,9,0
5464,R/70/231,2015-12-23,2015,0,0,0,1,0,0,2,80,2,12,0,2,60,2,33,0
5465,R/70/234,2015-12-23,2015,0,0,0,0,1,0,14,69,4,9,0,23,35,9,30,0
5466,R/70/235,2015-12-23,2015,0,0,0,0,0,0,0,83,1,12,0,4,60,0,33,0
5531,A/RES/71/102,2016-12-06,2016,0,0,0,1,0,0,4,88,0,4,0,1,88,0,8,0
5532,A/RES/71/103,2016-12-06,2016,0,0,0,1,0,1,2,88,2,4,0,0,89,0,8,0
5533,A/RES/71/104,2016-12-06,2016,0,0,0,1,0,0,45,47,0,4,0,10,78,0,9,0
5468,A/RES/71/11,2016-11-21,2016,0,0,0,0,0,0,1,52,0,43,0,4,32,0,61,0
5534,A/RES/71/121,2016-12-06,2016,0,0,0,1,0,0,1,87,3,5,0,1,87,0,9,0
5535,A/RES/71/122,2016-12-06,2016,0,0,0,1,0,0,3,86,3,4,0,1,85,2,9,0
5545,A/RES/71/130,2016-12-09,2016,0,0,0,0,0,0,6,80,5,5,0,30,42,7,17,0
5475,A/RES/71/174,2016-12-19,2016,0,0,0,0,1,0,55,36,2,3,0,19,69,0,8,0
5476,A/RES/71/179,2016-12-19,2016,0,0,0,0,1,0,44,49,1,2,0,5,86,1,4,0
5477,A/RES/71/181,2016-12-19,2016,0,0,0,0,1,0,37,49,8,2,0,8,83,1,4,0
5478,A/RES/71/182,2016-12-19,2016,0,0,0,1,1,0,3,46,45,2,0,1,85,8,2,0
5479,A/RES/71/184,2016-12-19,2016,1,0,0,1,1,0,0,90,5,1,0,4,86,2,4,0
5480,A/RES/71/187,2016-12-19,2016,0,0,0,0,1,0,9,63,23,1,0,21,54,17,4,0
5481,A/RES/71/189,2016-12-19,2016,0,0,0,0,1,0,13,49,33,1,0,6,81,1,8,0
5482,A/RES/71/190,2016-12-19,2016,0,0,0,0,1,0,5,45,45,1,0,1,84,8,3,0
5483,A/RES/71/192,2016-12-19,2016,0,0,0,0,1,1,35,57,3,1,0,4,88,0,4,0
5484,A/RES/71/193,2016-12-19,2016,0,0,0,0,1,0,0,48,46,2,0,0,84,8,4,0
5485,A/RES/71/197,2016-12-19,2016,0,0,0,0,1,0,1,49,45,1,0,0,85,8,3,0
5486,A/RES/71/198,2016-12-19,2016,0,0,0,0,1,0,17,76,0,3,0,38,49,2,7,0
5469,A/RES/71/20,2016-11-30,2016,1,0,0,0,1,0,42,40,6,8,0,13,59,3,21,0
5487,A/RES/71/203,2016-12-19,2016,0,0,0,0,1,0,18,73,5,0,0,34,43,10,9,0
5488,A/RES/71/204,2016-12-19,2016,0,0,0,0,1,0,19,63,12,2,0,44,22,22,8,0
5489,A/RES/71/205,2016-12-19,2016,0,0,0,0,1,0,33,52,7,4,0,44,18,18,16,0
5470,A/RES/71/21,2016-11-30,2016,1,0,0,0,1,0,44,38,6,8,0,13,59,3,21,0
5490,A/RES/71/218,2016-12-21,2016,0,0,0,0,0,1,0,86,6,4,0,7,79,2,8,0
5471,A/RES/71/22,2016-11-30,2016,1,0,0,0,0,0,2,82,5,7,0,5,70,2,19,0
5491,A/RES/71/221,2016-12-21,2016,0,0,0,0,0,1,4,77,11,4,0,3,70,15,8,0
5492,A/RES/71/223,2016-12-21,2016,0,0,0,0,0,1,7,48,38,3,0,0,85,6,5,0
5472,A/RES/71/23,2016-11-30,2016,1,0,0,0,0,0,2,82,5,7,0,5,70,2,19,0
5493,A/RES/71/236,2016-12-21,2016,0,0,0,0,0,1,3,47,43,3,0,1,83,6,6,0
5473,A/RES/71/24,2016-11-30,2016,0,0,0,0,0,0,45,40,4,7,0,11,62,2,21,0
5494,A/RES/71/247,2016-12-21,2016,1,0,0,1,0,0,2,88,5,1,0,9,79,2,6,0
5495,A/RES/71/248,2016-12-21,2016,0,0,0,0,0,0,16,70,5,5,0,36,35,9,16,0
5474,A/RES/71/25,2016-11-30,2016,1,0,0,0,0,0,3,81,5,7,0,5,67,2,22,0
5496,A/RES/71/250,2016-12-22,2016,0,0,1,0,0,0,0,81,0,15,0,0,64,0,32,0
5497,A/RES/71/257,2016-12-23,2016,0,0,0,0,0,0,1,85,1,9,0,1,72,1,22,0
5498,A/RES/71/258,2016-12-23,2016,0,1,1,0,0,0,5,54,32,5,0,8,58,3,27,0
5499,A/RES/71/259,2016-12-23,2016,0,1,1,0,0,0,5,85,1,5,0,4,72,1,19,0
5500,A/RES/71/28,2016-12-05,2016,0,0,0,0,0,1,0,91,0,5,0,1,89,0,6,0
5501,A/RES/71/30,2016-12-05,2016,0,1,1,0,0,0,47,46,0,3,0,10,81,0,5,0
5502,A/RES/71/31,2016-12-05,2016,0,0,1,0,0,0,3,90,0,3,0,1,91,0,4,0
5503,A/RES/71/32,2016-12-05,2016,0,0,1,0,0,0,44,47,2,3,0,4,82,2,8,0
5504,A/RES/71/33,2016-12-05,2016,0,0,1,0,0,0,9,83,1,3,0,7,82,0,7,0
5505,A/RES/71/34,2016-12-05,2016,0,0,1,0,0,0,9,85,0,2,0,11,78,0,7,0
5506,A/RES/71/36,2016-12-05,2016,0,0,0,0,0,0,1,92,0,3,0,0,91,1,4,0
5507,A/RES/71/37,2016-12-05,2016,0,1,1,0,0,0,5,45,44,2,0,5,80,5,6,0
5508,A/RES/71/41,2016-12-05,2016,0,0,1,0,0,0,1,93,0,2,0,2,89,1,4,0
5509,A/RES/71/44,2016-12-05,2016,0,0,1,0,0,0,10,84,0,2,0,18,72,0,6,0
5510,A/RES/71/45,2016-12-05,2016,0,0,0,0,0,0,22,69,1,4,0,17,72,0,7,0
5511,A/RES/71/46,2016-12-05,2016,0,1,1,0,0,0,17,60,16,3,0,7,83,0,6,0
5512,A/RES/71/47,2016-12-05,2016,0,1,1,0,0,0,4,56,33,3,0,8,80,1,7,0
5513,A/RES/71/49,2016-12-05,2016,0,1,1,1,0,0,8,84,2,2,0,7,83,2,4,0
5467,A/RES/71/5,2016-10-26,2016,0,0,0,0,0,1,2,94,0,0,0,0,96,0,0,0
5514,A/RES/71/50,2016-12-05,2016,0,0,1,0,0,1,10,84,0,2,0,17,73,0,6,0
5515,A/RES/71/51,2016-12-05,2016,0,1,0,0,0,0,1,88,4,3,0,0,90,0,6,0
5516,A/RES/71/53,2016-12-05,2016,0,1,1,0,0,0,3,85,4,4,0,2,89,0,5,0
5517,A/RES/71/54,2016-12-05,2016,0,1,1,0,0,0,13,57,22,4,0,6,79,3,8,0
5518,A/RES/71/55,2016-12-05,2016,0,1,0,0,0,0,7,51,35,3,0,8,78,2,8,0
5519,A/RES/71/58,2016-12-05,2016,0,1,1,0,0,0,12,55,25,4,0,10,80,0,6,0
5520,A/RES/71/59,2016-12-05,2016,0,0,0,0,0,0,2,91,0,3,0,0,89,0,7,0
5521,A/RES/71/61,2016-12-05,2016,0,0,1,0,0,0,42,49,3,2,0,8,82,1,5,0
5522,A/RES/71/63,2016-12-05,2016,0,1,1,0,0,0,10,44,39,3,0,7,77,5,7,0
5523,A/RES/71/67,2016-12-05,2016,0,1,1,0,0,0,4,88,0,4,0,2,86,0,8,0
5524,A/RES/71/68,2016-12-05,2016,0,0,1,0,0,0,1,91,0,4,0,2,88,0,6,0
5525,A/RES/71/69,2016-12-05,2016,0,0,1,0,0,1,4,85,3,4,0,10,75,3,8,0
5526,A/RES/71/70,2016-12-05,2016,0,0,0,0,0,0,22,66,4,4,0,6,84,0,6,0
5527,A/RES/71/71,2016-12-05,2016,0,1,1,0,0,0,9,56,29,2,0,6,83,1,6,0
5528,A/RES/71/75,2016-12-05,2016,0,1,1,0,0,0,3,47,44,2,0,6,80,6,4,0
5529,A/RES/71/83,2016-12-05,2016,0,1,1,0,0,0,17,72,4,3,0,5,84,1,6,0
5530,A/RES/71/86,2016-12-05,2016,0,1,0,0,0,0,1,93,0,2,0,2,89,1,4,0
5536,A/RES/71/91,2016-12-06,2016,1,0,0,0,0,0,5,87,1,3,0,4,79,0,13,0
5537,A/RES/71/92,2016-12-06,2016,1,0,0,0,0,0,1,87,4,4,0,5,78,2,11,0
5538,A/RES/71/93,2016-12-06,2016,1,0,0,0,0,0,2,86,4,4,0,3,80,2,11,0
5539,A/RES/71/94,2016-12-06,2016,1,0,0,0,0,0,1,87,4,4,0,4,77,3,12,0
5540,A/RES/71/95,2016-12-06,2016,1,0,0,1,1,0,52,33,6,5,0,21,57,5,13,0
5941,R/71/36,2016-12-05,2016,0,0,1,0,0,0,4,89,0,3,0,8,78,1,11,1
5942,R/71/41,2016-12-05,2016,0,0,0,0,0,0,33,59,0,4,0,4,80,1,14,0
5943,R/71/44,2016-12-05,2016,0,1,0,0,0,0,8,83,0,5,0,17,67,0,14,1
5944,R/71/44,2016-12-05,2016,0,0,0,0,0,0,12,79,0,5,0,23,62,0,13,1
5945,R/71/44,2016-12-05,2016,0,0,0,0,0,0,12,79,0,5,0,24,62,0,12,1
5946,R/71/44,2016-12-05,2016,0,0,0,0,0,0,9,81,0,6,0,20,66,0,12,1
5947,R/71/44,2016-12-05,2016,0,0,0,0,0,0,8,82,0,6,0,19,66,0,13,1
5948,R/71/44,2016-12-05,2016,0,0,0,0,0,0,8,83,0,5,0,17,69,0,12,1
5949,R/71/44,2016-12-05,2016,0,0,0,0,0,0,9,81,0,6,0,17,68,0,13,1
5950,R/71/49,2016-12-05,2016,0,1,1,1,0,1,0,90,1,5,0,5,83,2,8,0
5951,R/71/49,2016-12-05,2016,0,0,0,0,0,0,4,84,2,6,0,4,83,2,9,0
5952,R/71/49,2016-12-05,2016,0,0,0,0,0,0,3,87,0,6,0,7,83,0,8,0
5953,R/71/53,2016-12-05,2016,0,1,1,0,0,0,7,84,0,5,0,4,84,0,11,0
5954,R/71/54,2016-12-05,2016,0,1,0,0,0,0,2,85,4,5,0,1,83,2,13,0
5955,R/71/56,2016-12-05,2016,0,0,1,0,0,0,8,82,0,6,0,17,69,0,12,1
5956,R/71/63,2016-12-05,2016,0,1,0,0,0,1,3,88,0,5,0,2,83,1,13,0
5957,R/71/68,2016-12-05,2016,0,0,1,0,0,0,9,81,0,6,0,17,69,0,12,1
5958,R/71/68,2016-12-05,2016,0,0,0,0,0,0,5,85,0,6,0,17,67,0,14,1
5959,R/71/68,2016-12-05,2016,0,0,0,0,0,0,3,86,0,7,0,14,70,0,14,1
5960,R/71/69,2016-12-05,2016,0,0,1,0,0,1,6,80,3,7,0,11,67,5,16,0
5961,R/71/69,2016-12-05,2016,0,0,0,0,0,0,6,79,3,8,0,13,66,5,15,0
5962,R/71/69,2016-12-05,2016,0,0,0,0,0,0,4,79,5,8,0,16,60,7,16,0
5963,R/71/69,2016-12-05,2016,0,0,0,0,0,0,5,78,4,9,0,13,65,5,16,0
5964,R/71/83,2016-12-05,2016,0,1,1,0,0,0,1,87,2,6,0,3,83,1,12,0
5965,R/71/83,2016-12-05,2016,0,0,0,0,0,0,1,86,2,7,0,2,85,1,11,0
5966,R/71/86,2016-12-05,2016,0,0,0,0,0,0,4,87,0,5,0,6,83,0,10,0
5967,R/71/86,2016-12-05,2016,0,0,0,0,0,0,1,90,0,5,0,4,85,0,10,0
5968,R/71/129,2016-12-08,2016,0,0,0,0,0,0,5,11,58,22,0,18,9,25,45,0
5969,R/71/129,2016-12-08,2016,0,0,0,0,0,0,9,7,59,21,0,17,9,27,44,0
5970,R/71/167,2016-12-19,2016,0,0,0,0,0,0,9,7,71,9,0,20,16,44,18,0
5971,R/71/174,2016-12-19,2016,0,0,0,0,0,0,6,22,63,5,0,11,54,21,12,0
5972,R/71/177,2016-12-19,2016,0,0,0,0,0,0,10,6,71,9,0,20,15,40,23,0
5973,R/71/243,2016-12-21,2016,0,0,0,0,0,1,35,6,50,5,0,12,0,67,20,0
5974,R/71/249,2016-12-22,2016,0,0,0,0,0,0,3,0,67,26,0,1,1,49,46,0
5975,R/71/250,2016-12-22,2016,0,0,1,0,0,0,9,72,0,15,0,10,43,0,45,0
5976,R/71/272,2016-12-23,2016,0,0,0,0,0,0,6,19,64,7,0,9,46,18,25,0
5977,R/71/272,2016-12-23,2016,1,0,0,0,1,0,0,5,84,7,0,6,2,65,25,0
5978,R/71/272,2016-12-23,2016,0,0,0,0,0,0,19,9,60,8,0,26,17,24,30,1
6055,R/71/41,2016-12-05,2016,0,0,1,0,0,0,1,90,0,5,0,2,83,1,13,0
5546,A/RES/71/290,2017-06-01,2017,0,0,0,0,0,1,27,54,4,11,0,34,26,9,27,0
5547,A/RES/71/292,2017-06-22,2017,0,0,0,0,0,0,50,26,13,7,0,15,67,2,12,0
5548,A/RES/71/307,2017-06-30,2017,1,0,0,0,0,0,0,78,3,15,0,0,58,0,38,0
5639,A/RES/71/327,2017-09-11,2017,0,0,0,0,0,1,36,38,2,20,0,6,47,0,43,0
5550,A/RES/72/15,2017-11-30,2017,1,0,0,0,0,0,3,82,4,7,0,6,69,2,20,0
5594,A/RES/72/29,2017-12-04,2017,0,1,1,0,0,0,9,45,37,5,0,8,73,7,9,0
5551,A/RES/72/14,2017-11-30,2017,1,0,0,0,0,0,3,84,4,5,0,5,73,3,16,0
5589,A/RES/72/246,2017-12-24,2017,0,0,0,0,1,0,47,37,1,11,0,11,58,0,28,0
5590,A/RES/72/250,2017-12-24,2017,0,0,1,0,0,0,41,42,4,9,0,6,66,1,24,0
5552,A/RES/72/16,2017-11-30,2017,0,0,0,0,0,0,45,41,4,6,0,13,64,2,18,0
5591,A/RES/72/245,2017-12-24,2017,0,0,0,0,1,0,1,86,0,9,0,0,76,0,21,0
5592,A/RES/72/251,2017-12-24,2017,0,1,1,0,0,0,8,50,29,9,0,6,64,1,26,0
5553,A/RES/72/13,2017-11-30,2017,1,0,0,0,1,0,42,43,5,6,0,15,60,5,17,0
5554,A/RES/72/12,2017-11-30,2017,1,0,0,0,0,0,2,83,5,6,0,6,72,3,16,0
5576,A/RES/72/240,2017-12-20,2017,1,0,0,1,0,0,3,85,4,4,0,8,78,2,9,0
5595,A/RES/72/38,2017-12-04,2017,0,1,1,0,0,0,11,44,36,5,0,9,75,5,8,0
5555,A/RES/72/11,2017-11-30,2017,1,0,0,0,1,0,44,40,5,7,0,15,60,5,17,0
5596,A/RES/72/39,2017-12-04,2017,0,1,1,0,0,0,9,57,28,2,0,7,80,3,7,0
5577,A/RES/72/224,2017-12-20,2017,0,0,0,0,0,0,0,92,2,2,0,1,91,0,5,0
5556,A/RES/72/191,2017-12-19,2017,0,0,0,0,1,0,18,70,5,3,0,40,39,12,6,0
5557,A/RES/72/185,2017-12-19,2017,0,0,0,0,1,0,2,48,44,2,0,1,81,9,6,0
5558,A/RES/72/190,2017-12-19,2017,0,0,0,0,1,0,33,51,7,5,0,43,19,19,16,0
5559,A/RES/72/153,2017-12-19,2017,0,0,0,0,1,0,45,46,2,3,0,13,77,0,7,0
5623,A/RES/72/88,2017-12-07,2017,1,0,0,1,1,0,6,85,2,3,0,14,66,0,17,0
5578,A/RES/72/227,2017-12-20,2017,0,0,0,0,0,1,0,92,2,2,0,0,92,0,5,0
5597,A/RES/72/49,2017-12-04,2017,0,0,1,0,0,0,3,90,0,3,0,0,91,0,6,0
5560,A/RES/72/178,2017-12-19,2017,0,0,0,0,1,0,2,91,0,3,0,0,92,1,4,0
5598,A/RES/72/48,2017-12-04,2017,0,0,1,0,0,0,41,49,3,3,0,10,81,1,5,0
5622,A/RES/72/74,2017-12-06,2017,0,0,0,0,0,0,1,51,0,44,0,3,41,0,53,0
5599,A/RES/72/58,2017-12-04,2017,0,1,1,0,0,0,6,55,30,5,0,12,76,1,8,0
5600,A/RES/72/70,2017-12-04,2017,0,1,0,0,0,0,2,91,0,3,0,2,89,1,5,0
5561,A/RES/72/168,2017-12-19,2017,0,0,0,0,1,0,0,48,44,4,0,0,86,9,2,0
5562,A/RES/72/141,2017-12-19,2017,0,0,0,0,0,1,0,92,2,2,0,0,92,0,5,0
5601,A/RES/72/59,2017-12-04,2017,0,1,1,0,0,0,5,45,43,3,0,5,78,7,7,0
5579,A/RES/72/209,2017-12-20,2017,0,0,0,0,0,1,1,85,5,5,0,8,78,2,9,0
5620,A/RES/72/73,2017-12-05,2017,0,0,0,0,0,0,1,82,1,12,0,2,46,0,49,0
5602,A/RES/72/67,2017-12-04,2017,0,1,1,0,0,0,16,73,4,3,0,4,84,1,8,0
5563,A/RES/72/157,2017-12-19,2017,0,0,0,0,1,0,35,51,9,1,0,8,82,1,6,0
5564,A/RES/72/156,2017-12-19,2017,0,0,0,0,1,0,42,51,1,2,0,7,82,1,7,0
5621,A/RES/72/72,2017-12-05,2017,0,0,0,0,0,0,1,80,1,14,0,2,46,0,49,0
5580,A/RES/72/205,2017-12-20,2017,0,0,0,0,0,0,0,91,2,3,0,0,91,0,6,0
5624,A/RES/72/80,2017-12-07,2017,1,0,0,0,0,0,5,87,1,3,0,7,75,0,15,0
5603,A/RES/72/43,2017-12-04,2017,0,0,1,0,0,1,3,84,3,6,0,11,75,4,7,0
5565,A/RES/72/173,2017-12-19,2017,0,0,0,0,1,0,0,93,2,1,0,0,94,0,3,0
5566,A/RES/72/167,2017-12-19,2017,0,0,0,0,1,1,33,52,10,1,0,5,88,0,4,0
5567,A/RES/72/166,2017-12-19,2017,0,0,0,0,1,0,0,95,0,1,0,1,93,0,3,0
5568,A/RES/72/172,2017-12-19,2017,0,0,0,0,1,0,4,44,45,3,0,1,85,9,2,0
5625,A/RES/72/81,2017-12-07,2017,1,0,0,0,0,0,2,86,5,3,0,8,72,2,15,0
5581,A/RES/72/238,2017-12-20,2017,0,0,0,0,0,1,0,93,1,2,0,0,92,0,5,0
5626,A/RES/72/83,2017-12-07,2017,1,0,0,0,0,0,2,86,5,3,0,7,73,2,15,0
5604,A/RES/72/54,2017-12-04,2017,0,0,0,0,0,0,22,68,1,5,0,14,74,1,8,0
5569,A/RES/72/164,2017-12-19,2017,0,0,0,0,1,0,4,91,0,1,0,9,84,0,4,0
5570,A/RES/72/170,2017-12-19,2017,0,0,0,0,1,0,0,50,44,2,0,0,86,9,2,0
5571,A/RES/72/158,2017-12-19,2017,0,0,0,1,1,0,4,47,42,3,0,2,81,9,5,0
5605,A/RES/72/41,2017-12-04,2017,0,1,1,0,0,0,5,46,43,2,0,6,78,6,7,0
5627,A/RES/72/82,2017-12-07,2017,1,0,0,0,0,0,2,87,4,3,0,5,75,2,15,0
5582,A/RES/72/203,2017-12-20,2017,0,0,0,0,0,1,0,89,2,5,0,0,91,0,6,0
5628,A/RES/72/86,2017-12-07,2017,1,0,0,1,1,0,2,86,5,3,0,10,69,2,16,0
5629,A/RES/72/92,2017-12-07,2017,0,0,0,1,0,1,2,89,2,3,0,0,84,0,13,0
